visitor_id,nb purchase for this visitorid
visitor_8409,1
visitor_8411,1
visitor_8414,1
visitor_8415,1
visitor_8420,1
visitor_8421,1
visitor_8422,1
visitor_8424,1
visitor_8427,1
visitor_8428,1
visitor_8435,1
visitor_8439,1
visitor_8441,1
visitor_8442,1
visitor_8444,1
visitor_8445,1
visitor_8446,1
visitor_8447,1
visitor_8448,1
visitor_8452,1
visitor_8455,1
visitor_8457,1
visitor_8458,1
visitor_8459,1
visitor_8461,1
visitor_8462,1
visitor_8464,1
visitor_8465,1
visitor_8466,1
visitor_8471,1
visitor_8474,1
visitor_8475,1
visitor_8478,1
visitor_8481,1
visitor_8482,1
visitor_8484,1
visitor_8486,1
visitor_8488,1
visitor_8489,1
visitor_8493,1
visitor_8495,1
visitor_8501,1
visitor_8504,1
visitor_8505,1
visitor_8507,1
visitor_8511,1
visitor_8512,1
visitor_8514,1
visitor_8515,1
visitor_8516,1
visitor_8517,1
visitor_8519,1
visitor_8521,1
visitor_8522,1
visitor_8528,1
visitor_8529,1
visitor_8530,1
visitor_8532,1
visitor_8536,1
visitor_8538,1
visitor_8541,1
visitor_8545,1
visitor_8546,1
visitor_8548,1
visitor_8549,1
visitor_8550,1
visitor_8552,1
visitor_8555,1
visitor_8558,1
visitor_8560,1
visitor_8565,1
visitor_8566,1
visitor_8567,1
visitor_8568,1
visitor_8569,1
visitor_8570,1
visitor_8571,1
visitor_8574,1
visitor_8578,1
visitor_8581,1
visitor_8587,1
visitor_8589,1
visitor_8591,1
visitor_8593,1
visitor_8597,1
visitor_8602,1
visitor_8606,1
visitor_8608,1
visitor_8610,1
visitor_8613,1
visitor_8614,1
visitor_8617,1
visitor_8618,1
visitor_8621,1
visitor_8626,1
visitor_8629,1
visitor_8632,1
visitor_8634,1
visitor_8637,1
visitor_8643,1
visitor_8644,1
visitor_8646,1
visitor_8647,1
visitor_8648,1
visitor_8649,1
visitor_8650,1
visitor_8651,1
visitor_8653,1
visitor_8658,1
visitor_8660,1
visitor_8662,1
visitor_8664,1
visitor_8665,1
visitor_8666,1
visitor_8667,1
visitor_8673,1
visitor_8674,1
visitor_8676,1
visitor_8679,1
visitor_8680,1
visitor_8683,1
visitor_8686,1
visitor_8687,1
visitor_8689,1
visitor_8690,1
visitor_8691,1
visitor_8693,1
visitor_8694,1
visitor_8695,1
visitor_8696,1
visitor_8702,1
visitor_8704,1
visitor_8709,1
visitor_8710,1
visitor_8711,1
visitor_8713,1
visitor_8714,1
visitor_8715,1
visitor_8716,1
visitor_8717,1
visitor_8720,1
visitor_8721,1
visitor_8722,1
visitor_8723,1
visitor_8725,1
visitor_8727,1
visitor_8728,1
visitor_8729,1
visitor_8734,1
visitor_8735,1
visitor_8744,1
visitor_8745,1
visitor_8746,1
visitor_8750,1
visitor_8752,1
visitor_8753,1
visitor_8754,1
visitor_8757,1
visitor_8759,1
visitor_8760,1
visitor_8761,1
visitor_8763,1
visitor_8764,1
visitor_8765,1
visitor_8769,1
visitor_8773,1
visitor_8774,1
visitor_8776,1
visitor_8779,1
visitor_8781,1
visitor_8782,1
visitor_8784,1
visitor_8785,1
visitor_8789,1
visitor_8790,1
visitor_8792,1
visitor_8796,1
visitor_8798,1
visitor_8799,1
visitor_8803,1
visitor_8804,1
visitor_8807,1
visitor_8810,1
visitor_8812,1
visitor_8813,1
visitor_8814,1
visitor_8815,1
visitor_8819,1
visitor_8821,1
visitor_8826,1
visitor_8827,1
visitor_8829,1
visitor_8830,1
visitor_8831,1
visitor_8833,1
visitor_8834,1
visitor_8839,1
visitor_8841,1
visitor_8843,1
visitor_8845,1
visitor_8846,1
visitor_8848,1
visitor_8850,1
visitor_8851,1
visitor_8854,1
visitor_8855,1
visitor_8856,1
visitor_8857,1
visitor_8859,1
visitor_8860,1
visitor_8861,1
visitor_8863,1
visitor_8866,1
visitor_8869,1
visitor_8870,1
visitor_8872,1
visitor_8873,1
visitor_8875,1
visitor_8876,1
visitor_8882,1
visitor_8883,1
visitor_8884,1
visitor_8885,1
visitor_8891,1
visitor_8892,1
visitor_8894,1
visitor_8895,1
visitor_8896,1
visitor_8900,1
visitor_8901,1
visitor_8903,1
visitor_8904,1
visitor_8909,1
visitor_8910,1
visitor_8913,1
visitor_8918,1
visitor_8924,1
visitor_8925,1
visitor_8928,1
visitor_8930,1
visitor_8931,1
visitor_8932,1
visitor_8934,1
visitor_8938,1
visitor_8943,1
visitor_8946,1
visitor_8949,1
visitor_8950,1
visitor_8952,1
visitor_8953,1
visitor_8954,1
visitor_8955,1
visitor_8956,1
visitor_8961,1
visitor_8962,1
visitor_8967,1
visitor_8969,1
visitor_8970,1
visitor_8972,1
visitor_8974,1
visitor_8976,1
visitor_8977,1
visitor_8979,1
visitor_8983,1
visitor_8984,1
visitor_8988,1
visitor_8991,1
visitor_8992,1
visitor_8993,1
visitor_8996,1
visitor_8998,1
visitor_9000,1
visitor_9001,1
visitor_9002,1
visitor_9003,1
visitor_9004,1
visitor_9008,1
visitor_9009,1
visitor_9013,1
visitor_9018,1
visitor_9020,1
visitor_9021,1
visitor_9022,1
visitor_9024,1
visitor_9025,1
visitor_9026,1
visitor_9029,1
visitor_9030,1
visitor_9031,1
visitor_9032,1
visitor_9034,1
visitor_9036,1
visitor_9037,1
visitor_9039,1
visitor_9040,1
visitor_9041,1
visitor_9044,1
visitor_9045,1
visitor_9046,1
visitor_9047,1
visitor_9050,1
visitor_9056,1
visitor_9057,1
visitor_9058,1
visitor_9059,1
visitor_9061,1
visitor_9062,1
visitor_9064,1
visitor_9065,1
visitor_9066,1
visitor_9068,1
visitor_9072,1
visitor_9075,1
visitor_9076,1
visitor_9077,1
visitor_9078,1
visitor_9081,1
visitor_9082,1
visitor_9083,1
visitor_9085,1
visitor_9092,1
visitor_9095,1
visitor_9098,1
visitor_9102,1
visitor_9103,1
visitor_9107,1
visitor_9109,1
visitor_9110,1
visitor_9111,1
visitor_9112,1
visitor_9114,1
visitor_9115,1
visitor_9118,1
visitor_9119,1
visitor_9120,1
visitor_9121,1
visitor_9125,1
visitor_9127,1
visitor_9128,1
visitor_9129,1
visitor_9138,1
visitor_9141,1
visitor_9142,1
visitor_9143,1
visitor_9144,1
visitor_9146,1
visitor_9151,1
visitor_9152,1
visitor_9154,1
visitor_9155,1
visitor_9157,1
visitor_9158,1
visitor_9163,1
visitor_9164,1
visitor_9167,1
visitor_9168,1
visitor_9169,1
visitor_9170,1
visitor_9171,1
visitor_9172,1
visitor_9173,1
visitor_9174,1
visitor_9176,1
visitor_9180,1
visitor_9181,1
visitor_9182,1
visitor_9187,1
visitor_9190,1
visitor_9193,1
visitor_9195,1
visitor_9196,1
visitor_9197,1
visitor_9204,1
visitor_9205,1
visitor_9207,1
visitor_9210,1
visitor_9211,1
visitor_9213,1
visitor_9215,1
visitor_9220,1
visitor_9221,1
visitor_9222,1
visitor_9227,1
visitor_9228,1
visitor_9229,1
visitor_9230,1
visitor_9233,1
visitor_9234,1
visitor_9235,1
visitor_9236,1
visitor_9239,1
visitor_9241,1
visitor_9247,1
visitor_9248,1
visitor_9250,1
visitor_9252,1
visitor_9253,1
visitor_9255,1
visitor_9257,1
visitor_9267,1
visitor_9268,1
visitor_9269,1
visitor_9272,1
visitor_9273,1
visitor_9275,1
visitor_9276,1
visitor_9277,1
visitor_9278,1
visitor_9281,1
visitor_9283,1
visitor_9286,1
visitor_9289,1
visitor_9293,1
visitor_9295,1
visitor_9296,1
visitor_9297,1
visitor_9298,1
visitor_9299,1
visitor_9300,1
visitor_9301,1
visitor_9302,1
visitor_9309,1
visitor_9310,1
visitor_9311,1
visitor_9312,1
visitor_9314,1
visitor_9317,1
visitor_9321,1
visitor_9322,1
visitor_9323,1
visitor_9324,1
visitor_9325,1
visitor_9326,1
visitor_9328,1
visitor_9330,1
visitor_9331,1
visitor_9332,1
visitor_9336,1
visitor_9337,1
visitor_9338,1
visitor_9340,1
visitor_9342,1
visitor_9347,1
visitor_9352,1
visitor_9355,1
visitor_9358,1
visitor_9363,1
visitor_9368,1
visitor_9369,1
visitor_9370,1
visitor_9375,1
visitor_9377,1
visitor_9378,1
visitor_9379,1
visitor_9380,1
visitor_9381,1
visitor_9387,1
visitor_9388,1
visitor_9393,1
visitor_9398,1
visitor_9399,1
visitor_9401,1
visitor_9405,1
visitor_9407,1
visitor_9409,1
visitor_9411,1
visitor_9412,1
visitor_9414,1
visitor_9415,1
visitor_9419,1
visitor_9425,1
visitor_9427,1
visitor_9428,1
visitor_9429,1
visitor_9430,1
visitor_9431,1
visitor_9434,1
visitor_9435,1
visitor_9436,1
visitor_9438,1
visitor_9439,1
visitor_9442,1
visitor_9444,1
visitor_9448,1
visitor_9449,1
visitor_9450,1
visitor_9451,1
visitor_9452,1
visitor_9453,1
visitor_9460,1
visitor_9463,1
visitor_9465,1
visitor_9466,1
visitor_9470,1
visitor_9471,1
visitor_9472,1
visitor_9474,1
visitor_9480,1
visitor_9481,1
visitor_9486,1
visitor_9489,1
visitor_9492,1
visitor_9496,1
visitor_9497,1
visitor_9498,1
visitor_9500,1
visitor_9501,1
visitor_9504,1
visitor_9505,1
visitor_9506,1
visitor_9514,1
visitor_9515,1
visitor_9518,1
visitor_9520,1
visitor_9525,1
visitor_9528,1
visitor_9530,1
visitor_9532,1
visitor_9535,1
visitor_9539,1
visitor_9540,1
visitor_9543,1
visitor_9545,1
visitor_9546,1
visitor_9548,1
visitor_9549,1
visitor_9551,1
visitor_9552,1
visitor_9556,1
visitor_9557,1
visitor_9560,1
visitor_9561,1
visitor_9565,1
visitor_9566,1
visitor_9568,1
visitor_9570,1
visitor_9571,1
visitor_9572,1
visitor_9573,1
visitor_9574,1
visitor_9575,1
visitor_9576,1
visitor_9577,1
visitor_9579,1
visitor_9581,1
visitor_9584,1
visitor_9586,1
visitor_9591,1
visitor_9592,1
visitor_9595,1
visitor_9596,1
visitor_9601,1
visitor_9605,1
visitor_9606,1
visitor_9608,1
visitor_9610,1
visitor_9613,1
visitor_9617,1
visitor_9620,1
visitor_9623,1
visitor_9628,1
visitor_9629,1
visitor_9630,1
visitor_9631,1
visitor_9633,1
visitor_9634,1
visitor_9635,1
visitor_9636,1
visitor_9638,1
visitor_9639,1
visitor_9640,1
visitor_9642,1
visitor_9643,1
visitor_9646,1
visitor_9647,1
visitor_9652,1
visitor_9654,1
visitor_9656,1
visitor_9658,1
visitor_9661,1
visitor_9662,1
visitor_9663,1
visitor_9664,1
visitor_9669,1
visitor_9673,1
visitor_9674,1
visitor_9675,1
visitor_9677,1
visitor_9678,1
visitor_9681,1
visitor_9682,1
visitor_9683,1
visitor_9687,1
visitor_9689,1
visitor_9690,1
visitor_9692,1
visitor_9693,1
visitor_9696,1
visitor_9697,1
visitor_9699,1
visitor_9702,1
visitor_9703,1
visitor_9704,1
visitor_9705,1
visitor_9706,1
visitor_9710,1
visitor_9711,1
visitor_9713,1
visitor_9714,1
visitor_9715,1
visitor_9719,1
visitor_9722,1
visitor_9723,1
visitor_9725,1
visitor_9726,1
visitor_9728,1
visitor_9729,1
visitor_9730,1
visitor_9731,1
visitor_9733,1
visitor_9735,1
visitor_9737,1
visitor_9739,1
visitor_9740,1
visitor_9742,1
visitor_9743,1
visitor_9746,1
visitor_9747,1
visitor_9749,1
visitor_9750,1
visitor_9751,1
visitor_9752,1
visitor_9754,1
visitor_9755,1
visitor_9757,1
visitor_9758,1
visitor_9759,1
visitor_9762,1
visitor_9763,1
visitor_9764,1
visitor_9770,1
visitor_9771,1
visitor_9772,1
visitor_9773,1
visitor_9774,1
visitor_9781,1
visitor_9782,1
visitor_9784,1
visitor_9785,1
visitor_9789,1
visitor_9790,1
visitor_9793,1
visitor_9794,1
visitor_9795,1
visitor_9796,1
visitor_9797,1
visitor_9799,1
visitor_9800,1
visitor_9805,1
visitor_9808,1
visitor_9810,1
visitor_9812,1
visitor_9814,1
visitor_9815,1
visitor_9818,1
visitor_9819,1
visitor_9821,1
visitor_9822,1
visitor_9825,1
visitor_9826,1
visitor_9828,1
visitor_9829,1
visitor_9831,1
visitor_9833,1
visitor_9834,1
visitor_9836,1
visitor_9837,1
visitor_9838,1
visitor_9839,1
visitor_9841,1
visitor_9842,1
visitor_9847,1
visitor_9848,1
visitor_9849,1
visitor_9850,1
visitor_9853,1
visitor_9855,1
visitor_9856,1
visitor_9859,1
visitor_9860,1
visitor_9861,1
visitor_9862,1
visitor_9864,1
visitor_9867,1
visitor_9872,1
visitor_9873,1
visitor_9878,1
visitor_9880,1
visitor_9881,1
visitor_9882,1
visitor_9883,1
visitor_9884,1
visitor_9886,1
visitor_9892,1
visitor_9893,1
visitor_9898,1
visitor_9899,1
visitor_9901,1
visitor_9902,1
visitor_9903,1
visitor_9906,1
visitor_9907,1
visitor_9911,1
visitor_9913,1
visitor_9917,1
visitor_9918,1
visitor_9919,1
visitor_9921,1
visitor_9922,1
visitor_9923,1
visitor_9927,1
visitor_9929,1
visitor_9932,1
visitor_9940,1
visitor_9942,1
visitor_9943,1
visitor_9945,1
visitor_9947,1
visitor_9948,1
visitor_9952,1
visitor_9954,1
visitor_9955,1
visitor_9957,1
visitor_9959,1
visitor_9962,1
visitor_9965,1
visitor_9966,1
visitor_9967,1
visitor_9970,1
visitor_9971,1
visitor_9972,1
visitor_9973,1
visitor_9974,1
visitor_9975,1
visitor_9976,1
visitor_9977,1
visitor_9978,1
visitor_9980,1
visitor_9981,1
visitor_9982,1
visitor_9983,1
visitor_9988,1
visitor_9989,1
visitor_9990,1
visitor_9991,1
visitor_9994,1
visitor_9997,1
visitor_9998,1
visitor_10000,1
visitor_10002,1
visitor_10004,1
visitor_10005,1
visitor_10006,1
visitor_10007,1
visitor_10010,1
visitor_10011,1
visitor_10016,1
visitor_10017,1
visitor_10021,1
visitor_10023,1
visitor_10025,1
visitor_10026,1
visitor_10027,1
visitor_10028,1
visitor_10032,1
visitor_10033,1
visitor_10038,1
visitor_10040,1
visitor_10048,1
visitor_10049,1
visitor_10050,1
visitor_10059,1
visitor_10060,1
visitor_10062,1
visitor_10063,1
visitor_10065,1
visitor_10068,1
visitor_10071,1
visitor_10072,1
visitor_10074,1
visitor_10075,1
visitor_10077,1
visitor_10080,1
visitor_10081,1
visitor_10084,1
visitor_10086,1
visitor_10087,1
visitor_10088,1
visitor_10089,1
visitor_10090,1
visitor_10093,1
visitor_10097,1
visitor_10099,1
visitor_10100,1
visitor_10103,1
visitor_10104,1
visitor_10106,1
visitor_10113,1
visitor_10114,1
visitor_10115,1
visitor_10118,1
visitor_10119,1
visitor_10123,1
visitor_10124,1
visitor_10125,1
visitor_10127,1
visitor_10128,1
visitor_10132,1
visitor_10133,1
visitor_10134,1
visitor_10137,1
visitor_10139,1
visitor_10141,1
visitor_10144,1
visitor_10148,1
visitor_10150,1
visitor_10151,1
visitor_10153,1
visitor_10154,1
visitor_10155,1
visitor_10157,1
visitor_10158,1
visitor_10159,1
visitor_10161,1
visitor_10162,1
visitor_10163,1
visitor_10165,1
visitor_10166,1
visitor_10168,1
visitor_10174,1
visitor_10176,1
visitor_10178,1
visitor_10180,1
visitor_10184,1
visitor_10186,1
visitor_10187,1
visitor_10189,1
visitor_10190,1
visitor_10193,1
visitor_10195,1
visitor_10196,1
visitor_10198,1
visitor_10201,1
visitor_10204,1
visitor_10206,1
visitor_10207,1
visitor_10209,1
visitor_10212,1
visitor_10213,1
visitor_10214,1
visitor_10217,1
visitor_10220,1
visitor_10221,1
visitor_10222,1
visitor_10223,1
visitor_10224,1
visitor_10225,1
visitor_10226,1
visitor_10229,1
visitor_10235,1
visitor_10237,1
visitor_10239,1
visitor_10240,1
visitor_10241,1
visitor_10242,1
visitor_10248,1
visitor_10251,1
visitor_10252,1
visitor_10253,1
visitor_10255,1
visitor_10256,1
visitor_10259,1
visitor_10262,1
visitor_10264,1
visitor_10265,1
visitor_10266,1
visitor_10268,1
visitor_10270,1
visitor_10271,1
visitor_10272,1
visitor_10273,1
visitor_10276,1
visitor_10282,1
visitor_10283,1
visitor_10285,1
visitor_10286,1
visitor_10287,1
visitor_10289,1
visitor_10290,1
visitor_10291,1
visitor_10292,1
visitor_10294,1
visitor_10295,1
visitor_10296,1
visitor_10297,1
visitor_10300,1
visitor_10301,1
visitor_10302,1
visitor_10305,1
visitor_10307,1
visitor_10308,1
visitor_10309,1
visitor_10311,1
visitor_10313,1
visitor_10316,1
visitor_10319,1
visitor_10320,1
visitor_10321,1
visitor_10323,1
visitor_10325,1
visitor_10329,1
visitor_10331,1
visitor_10332,1
visitor_10336,1
visitor_10337,1
visitor_10338,1
visitor_10345,1
visitor_10347,1
visitor_10349,1
visitor_10350,1
visitor_10351,1
visitor_10355,1
visitor_10356,1
visitor_10357,1
visitor_10360,1
visitor_10361,1
visitor_10363,1
visitor_10364,1
visitor_10365,1
visitor_10366,1
visitor_10367,1
visitor_10369,1
visitor_10371,1
visitor_10372,1
visitor_10373,1
visitor_10375,1
visitor_10380,1
visitor_10382,1
visitor_10386,1
visitor_10388,1
visitor_10392,1
visitor_10393,1
visitor_10394,1
visitor_10396,1
visitor_10397,1
visitor_10403,1
visitor_10404,1
visitor_10406,1
visitor_10413,1
visitor_10415,1
visitor_10419,1
visitor_10420,1
visitor_10421,1
visitor_10423,1
visitor_10425,1
visitor_10427,1
visitor_10429,1
visitor_10431,1
visitor_10432,1
visitor_10434,1
visitor_10435,1
visitor_10437,1
visitor_10438,1
visitor_10440,1
visitor_10441,1
visitor_10443,1
visitor_10445,1
visitor_10446,1
visitor_10447,1
visitor_10449,1
visitor_10450,1
visitor_10451,1
visitor_10459,1
visitor_10460,1
visitor_10461,1
visitor_10462,1
visitor_10464,1
visitor_10465,1
visitor_10466,1
visitor_10468,1
visitor_10473,1
visitor_10475,1
visitor_10477,1
visitor_10478,1
visitor_10480,1
visitor_10481,1
visitor_10482,1
visitor_10484,1
visitor_10485,1
visitor_10486,1
visitor_10491,1
visitor_10499,1
visitor_10500,1
visitor_10506,1
visitor_10509,1
visitor_10511,1
visitor_10512,1
visitor_10514,1
visitor_10519,1
visitor_10520,1
visitor_10521,1
visitor_10522,1
visitor_10526,1
visitor_10528,1
visitor_10529,1
visitor_10530,1
visitor_10532,1
visitor_10533,1
visitor_10535,1
visitor_10539,1
visitor_10541,1
visitor_10544,1
visitor_10545,1
visitor_10546,1
visitor_10548,1
visitor_10551,1
visitor_10552,1
visitor_10555,1
visitor_10557,1
visitor_10558,1
visitor_10560,1
visitor_10564,1
visitor_10567,1
visitor_10570,1
visitor_10575,1
visitor_10576,1
visitor_10577,1
visitor_10578,1
visitor_10579,1
visitor_10580,1
visitor_10581,1
visitor_10582,1
visitor_10583,1
visitor_10584,1
visitor_10587,1
visitor_10588,1
visitor_10592,1
visitor_10593,1
visitor_10597,1
visitor_10598,1
visitor_10601,1
visitor_10604,1
visitor_10606,1
visitor_10609,1
visitor_10612,1
visitor_10613,1
visitor_10615,1
visitor_10619,1
visitor_10621,1
visitor_10624,1
visitor_10626,1
visitor_10632,1
visitor_10633,1
visitor_10634,1
visitor_10635,1
visitor_10637,1
visitor_10644,1
visitor_10645,1
visitor_10648,1
visitor_10651,1
visitor_10652,1
visitor_10654,1
visitor_10657,1
visitor_10659,1
visitor_10660,1
visitor_10662,1
visitor_10667,1
visitor_10668,1
visitor_10673,1
visitor_10675,1
visitor_10676,1
visitor_10677,1
visitor_10678,1
visitor_10681,1
visitor_10682,1
visitor_10685,1
visitor_10689,1
visitor_10690,1
visitor_10691,1
visitor_10695,1
visitor_10698,1
visitor_10699,1
visitor_10703,1
visitor_10704,1
visitor_10705,1
visitor_10706,1
visitor_10708,1
visitor_10709,1
visitor_10714,1
visitor_10715,1
visitor_10716,1
visitor_10719,1
visitor_10723,1
visitor_10726,1
visitor_10729,1
visitor_10731,1
visitor_10733,1
visitor_10734,1
visitor_10736,1
visitor_10737,1
visitor_10739,1
visitor_10743,1
visitor_10744,1
visitor_10745,1
visitor_10746,1
visitor_10749,1
visitor_10751,1
visitor_10754,1
visitor_10755,1
visitor_10758,1
visitor_10762,1
visitor_10763,1
visitor_10764,1
visitor_10765,1
visitor_10766,1
visitor_10767,1
visitor_10768,1
visitor_10769,1
visitor_10771,1
visitor_10774,1
visitor_10775,1
visitor_10776,1
visitor_10780,1
visitor_10781,1
visitor_10782,1
visitor_10789,1
visitor_10798,1
visitor_10799,1
visitor_10803,1
visitor_10804,1
visitor_10805,1
visitor_10808,1
visitor_10811,1
visitor_10814,1
visitor_10816,1
visitor_10817,1
visitor_10821,1
visitor_10826,1
visitor_10827,1
visitor_10828,1
visitor_10832,1
visitor_10834,1
visitor_10835,1
visitor_10836,1
visitor_10837,1
visitor_10842,1
visitor_10843,1
visitor_10844,1
visitor_10847,1
visitor_10848,1
visitor_10849,1
visitor_10852,1
visitor_10853,1
visitor_10854,1
visitor_10856,1
visitor_10858,1
visitor_10861,1
visitor_10862,1
visitor_10864,1
visitor_10865,1
visitor_10868,1
visitor_10874,1
visitor_10877,1
visitor_10878,1
visitor_10881,1
visitor_10883,1
visitor_10886,1
visitor_10887,1
visitor_10888,1
visitor_10891,1
visitor_10892,1
visitor_10893,1
visitor_10894,1
visitor_10895,1
visitor_10896,1
visitor_10897,1
visitor_10898,1
visitor_10899,1
visitor_10900,1
visitor_10901,1
visitor_10903,1
visitor_10905,1
visitor_10906,1
visitor_10907,1
visitor_10913,1
visitor_10914,1
visitor_10915,1
visitor_10916,1
visitor_10919,1
visitor_10920,1
visitor_10923,1
visitor_10927,1
visitor_10930,1
visitor_10931,1
visitor_10932,1
visitor_10933,1
visitor_10935,1
visitor_10937,1
visitor_10938,1
visitor_10940,1
visitor_10941,1
visitor_10942,1
visitor_10945,1
visitor_10946,1
visitor_10949,1
visitor_10950,1
visitor_10951,1
visitor_10952,1
visitor_10956,1
visitor_10958,1
visitor_10959,1
visitor_10960,1
visitor_10961,1
visitor_10965,1
visitor_10967,1
