date,place,salesman,Time (ex : 18 means from 18.00 to 19.00),visitor_id,"salesman suggested flyers (no:0, yes:1)","visitorid took flyer (no:0, yes:1)"
5/2/2014,Champs Elysees,Helene,18,visitor_7490,1,0
5/2/2014,Champs Elysees,Helene,18,visitor_7502,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7522,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7530,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7537,1,0
5/2/2014,Champs Elysees,Helene,18,visitor_7553,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7559,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7561,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7609,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7610,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7624,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7633,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7636,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7652,1,0
5/2/2014,Champs Elysees,Helene,18,visitor_7666,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7668,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7692,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7697,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7700,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7778,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7786,1,0
5/2/2014,Champs Elysees,Helene,18,visitor_7870,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7886,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7933,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7957,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7975,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_7995,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8028,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8053,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8079,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8081,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8093,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8095,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8096,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8201,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8229,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8238,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8248,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8252,1,0
5/2/2014,Champs Elysees,Helene,18,visitor_8253,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8266,1,0
5/2/2014,Champs Elysees,Helene,18,visitor_8272,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8317,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8331,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8357,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8393,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8429,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8431,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8441,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8479,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8499,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8508,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8523,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8527,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8531,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8532,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8534,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8567,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8612,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8640,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8646,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8678,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8689,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8692,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8700,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8715,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8730,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8752,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8753,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8756,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8761,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8768,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8771,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8793,1,0
5/2/2014,Champs Elysees,Helene,18,visitor_8795,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8796,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8812,1,0
5/2/2014,Champs Elysees,Helene,18,visitor_8833,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8855,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8905,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8909,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8935,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8956,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_8989,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9046,1,0
5/2/2014,Champs Elysees,Helene,18,visitor_9055,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9057,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9073,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9089,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9097,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9099,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9110,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9122,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9143,1,0
5/2/2014,Champs Elysees,Helene,18,visitor_9152,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9155,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9167,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9180,1,1
5/2/2014,Champs Elysees,Helene,18,visitor_9196,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9211,1,0
5/2/2014,Champs Elysees,Helene,18,visitor_9218,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9243,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9252,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9253,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9255,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9271,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9275,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9292,1,0
5/2/2014,Champs Elysees,Helene,18,visitor_9294,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9329,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9384,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9385,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9386,1,0
5/2/2014,Champs Elysees,Helene,18,visitor_9389,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9420,1,0
5/2/2014,Champs Elysees,Helene,18,visitor_9442,1,0
5/2/2014,Champs Elysees,Helene,18,visitor_9444,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9493,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9566,1,0
5/2/2014,Champs Elysees,Helene,18,visitor_9568,0,0
5/2/2014,Champs Elysees,Helene,18,visitor_9582,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9605,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9614,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9616,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9623,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9664,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9669,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9686,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9690,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9719,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_9722,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9735,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9740,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9746,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9751,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9789,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9802,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9807,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9815,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_9836,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9840,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9857,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9874,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9887,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9891,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9907,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_9925,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_9929,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10024,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10033,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10036,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10078,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10136,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10142,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10147,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10155,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_10157,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10167,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10171,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10191,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10193,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10211,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10244,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10257,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10262,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10267,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10268,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_10271,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10298,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10303,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10354,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10355,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10366,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10372,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10373,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10393,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10400,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10406,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_10447,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10455,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10466,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10472,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10481,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_10488,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10505,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10519,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10533,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10547,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10553,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10555,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10568,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10573,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10579,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10582,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10603,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10619,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10635,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10636,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10650,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10677,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_10685,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10698,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10732,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10757,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10786,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_10787,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10798,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10811,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_10818,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10828,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10895,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10897,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10918,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10929,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10953,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_10971,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_10997,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11019,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11020,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11044,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11049,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11065,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_11087,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11097,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11102,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11103,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11136,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11140,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11154,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11185,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11188,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11207,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11211,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11213,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11219,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11264,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11277,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11315,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11333,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11353,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11357,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11362,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11364,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11371,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_11383,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11414,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11415,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11453,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11469,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11485,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_11492,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11499,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11509,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11516,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11524,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11545,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11558,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11568,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11572,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11608,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11618,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11623,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11628,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11647,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11659,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11689,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11697,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11754,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11769,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11776,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11803,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11821,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11823,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11831,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11867,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11873,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11874,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11942,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11946,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11959,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11960,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11982,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_11986,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12008,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_12013,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12067,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12087,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12093,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12107,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12123,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12143,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12154,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12159,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12164,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12174,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_12215,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_12233,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12239,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12251,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_12253,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_12271,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12298,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12329,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12344,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_12353,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12373,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12387,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12390,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12404,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12410,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12418,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12419,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12430,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12437,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12439,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12446,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12456,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12480,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12504,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12521,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12526,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12527,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12536,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_12539,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12562,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12571,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12574,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12586,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12596,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_12617,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12629,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12657,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12668,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12669,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12691,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12695,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12699,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12703,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_12710,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12716,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12724,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12726,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12743,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12747,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12752,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12783,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12799,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_12817,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_12826,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12850,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12852,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12866,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_12896,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12933,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12945,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_12963,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_12965,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_12981,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_13007,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_13012,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_13059,1,0
5/2/2014,Champs Elysees,Helene,19,visitor_13063,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_13069,0,0
5/2/2014,Champs Elysees,Helene,19,visitor_13075,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13093,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13106,1,0
5/2/2014,Champs Elysees,Helene,20,visitor_13196,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13202,1,0
5/2/2014,Champs Elysees,Helene,20,visitor_13215,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13218,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13239,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13243,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13249,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13265,1,0
5/2/2014,Champs Elysees,Helene,20,visitor_13279,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13284,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13290,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13300,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13301,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13316,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13326,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13335,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13422,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13471,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13472,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13489,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13516,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13566,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13581,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13585,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13620,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13629,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13636,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13648,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13655,1,0
5/2/2014,Champs Elysees,Helene,20,visitor_13714,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13730,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13758,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13778,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13792,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13793,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13807,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13808,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13833,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13843,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13844,1,0
5/2/2014,Champs Elysees,Helene,20,visitor_13859,1,0
5/2/2014,Champs Elysees,Helene,20,visitor_13882,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13886,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13902,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13930,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13937,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_13984,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14012,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14014,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14025,1,0
5/2/2014,Champs Elysees,Helene,20,visitor_14049,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14057,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14059,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14061,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14086,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14099,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14136,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14156,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14164,1,0
5/2/2014,Champs Elysees,Helene,20,visitor_14188,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14239,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14242,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14264,1,0
5/2/2014,Champs Elysees,Helene,20,visitor_14284,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14305,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14319,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14368,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14393,0,0
5/2/2014,Champs Elysees,Helene,20,visitor_14403,0,0
